course_ref,credits,final_grade,grade_status,source_id,student_ref,term_code
c-21e158d3d333,3.0,7.28,[B - ],v59-empty-program-students,s-0be47342c057,2022-2023-T1
c-7533e0642c71,3.0,6.92,[C+ - ],v59-empty-program-students,s-0be47342c057,2022-2023-T1
c-75377f9e040f,2.0,6.87,[C+ - ],v59-empty-program-students,s-0be47342c057,2022-2023-T1
c-89513ff2c85a,3.0,6.34,[C - ],v59-empty-program-students,s-0be47342c057,2022-2023-T1
c-0aae22c0ff30,3.0,6.1,[C - ],v59-empty-program-students,s-0be47342c057,2022-2023-T2
c-1341b9c12d99,2.0,7.28,[B - ],v59-empty-program-students,s-0be47342c057,2022-2023-T2
c-2b02683fa8f1,2.0,6.99,[C+ - ],v59-empty-program-students,s-0be47342c057,2022-2023-T2
c-959a3d9242a5,3.0,7.26,[B - ],v59-empty-program-students,s-0be47342c057,2022-2023-T2
c-28698f8fef65,2.0,6.42,[C - ],v59-empty-program-students,s-0c081e27e9eb,2022-2023-T1
c-43e53f8ba100,3.0,5.46,[D+ - ],v59-empty-program-students,s-0c081e27e9eb,2022-2023-T1
c-4aa14ce8e8f3,3.0,8.86,[A - ],v59-empty-program-students,s-0c081e27e9eb,2022-2023-T1
c-c8e39a55d148,3.0,7.46,[B - ],v59-empty-program-students,s-0c081e27e9eb,2022-2023-T1
c-16a71a829218,3.0,6.09,[C - ],v59-empty-program-students,s-0c081e27e9eb,2022-2023-T2
c-7edcb28a8dd4,3.0,6.0,[C - ],v59-empty-program-students,s-0c081e27e9eb,2022-2023-T2
c-801a10e5e1b9,2.0,5.7,[C - ],v59-empty-program-students,s-0c081e27e9eb,2022-2023-T2
c-dae2cc339412,3.0,7.13,[B - ],v59-empty-program-students,s-0c081e27e9eb,2022-2023-T2
c-6b5eea0ad861,3.0,5.84,[C - ],v59-empty-program-students,s-0c2d19e3f228,2022-2023-T1
c-7623d543c505,3.0,6.99,[C+ - ],v59-empty-program-students,s-0c2d19e3f228,2022-2023-T1
c-c1fd6f6df99b,2.0,7.67,[B - ],v59-empty-program-students,s-0c2d19e3f228,2022-2023-T1
c-d023498fea3a,2.0,5.85,[C - ],v59-empty-program-students,s-0c2d19e3f228,2022-2023-T1
c-1591027f8c1e,3.0,6.24,[C - ],v59-empty-program-students,s-0c2d19e3f228,2022-2023-T2
c-7ba7304af13a,3.0,6.59,[C+ - ],v59-empty-program-students,s-0c2d19e3f228,2022-2023-T2
c-f0e3aced5505,3.0,7.06,[B - ],v59-empty-program-students,s-0c2d19e3f228,2022-2023-T2
c-f65398a050e4,3.0,8.26,[B+ - ],v59-empty-program-students,s-0c2d19e3f228,2022-2023-T2
c-04288b639eeb,2.0,6.26,[C - ],v59-empty-program-students,s-0c2da8775dc1,2022-2023-T1
c-bc911ed9d944,2.0,7.04,[B - ],v59-empty-program-students,s-0c2da8775dc1,2022-2023-T1
c-c63a9a36399b,3.0,8.02,[B+ - ],v59-empty-program-students,s-0c2da8775dc1,2022-2023-T1
c-f5b04e5dc7b9,3.0,8.46,[B+ - ],v59-empty-program-students,s-0c2da8775dc1,2022-2023-T1
c-0fc6c94596c4,3.0,9.4,[A - ],v59-empty-program-students,s-0c2da8775dc1,2022-2023-T2
c-2a390b1896db,2.0,9.27,[A - ],v59-empty-program-students,s-0c2da8775dc1,2022-2023-T2
c-2ed98780a150,2.0,7.38,[B - ],v59-empty-program-students,s-0c2da8775dc1,2022-2023-T2
c-8043e0a637dc,3.0,7.68,[B - ],v59-empty-program-students,s-0c2da8775dc1,2022-2023-T2
c-194d1f6a46ca,3.0,5.85,[C - ],v59-empty-program-students,s-0c3ac17e1cb9,2022-2023-T1
c-1b1f11558f83,3.0,6.57,[C+ - ],v59-empty-program-students,s-0c3ac17e1cb9,2022-2023-T1
c-20764f7c8d95,3.0,6.67,[C+ - ],v59-empty-program-students,s-0c3ac17e1cb9,2022-2023-T1
c-e6fd2ea21463,3.0,5.08,[D+ - ],v59-empty-program-students,s-0c3ac17e1cb9,2022-2023-T1
c-2b5810fee72b,3.0,7.21,[B - ],v59-empty-program-students,s-0c3ac17e1cb9,2022-2023-T2
c-84f84558a66c,2.0,6.63,[C+ - ],v59-empty-program-students,s-0c3ac17e1cb9,2022-2023-T2
c-e02af9c1645a,3.0,5.13,[D+ - ],v59-empty-program-students,s-0c3ac17e1cb9,2022-2023-T2
c-ece0a675fbe6,3.0,7.54,[B - ],v59-empty-program-students,s-0c3ac17e1cb9,2022-2023-T2
c-3df7441d9da8,3.0,5.15,[D+ - ],v59-empty-program-students,s-0c8a76ca4c56,2022-2023-T1
c-8030e137344a,3.0,6.58,[C+ - ],v59-empty-program-students,s-0c8a76ca4c56,2022-2023-T1
c-b32026a80a5b,3.0,7.55,[B - ],v59-empty-program-students,s-0c8a76ca4c56,2022-2023-T1
c-c7e2dc558655,3.0,5.72,[C - ],v59-empty-program-students,s-0c8a76ca4c56,2022-2023-T1
c-8a7256d66c85,3.0,5.64,[C - ],v59-empty-program-students,s-0c8a76ca4c56,2022-2023-T2
c-97b928de4d0f,3.0,5.38,[D+ - ],v59-empty-program-students,s-0c8a76ca4c56,2022-2023-T2
c-ad6ce629c540,2.0,6.72,[C+ - ],v59-empty-program-students,s-0c8a76ca4c56,2022-2023-T2
c-cb57c54abfc8,3.0,6.45,[C - ],v59-empty-program-students,s-0c8a76ca4c56,2022-2023-T2
c-08dbb5d69ef6,2.0,7.03,[B - ],v59-empty-program-students,s-0c9b5755e058,2022-2023-T1
c-12f82b766782,3.0,7.65,[B - ],v59-empty-program-students,s-0c9b5755e058,2022-2023-T1
c-997cd9692298,3.0,7.6,[B - ],v59-empty-program-students,s-0c9b5755e058,2022-2023-T1
c-a558cc3b5ac4,3.0,5.77,[C - ],v59-empty-program-students,s-0c9b5755e058,2022-2023-T1
c-54a613e35aaa,3.0,5.25,[D+ - ],v59-empty-program-students,s-0c9b5755e058,2022-2023-T2
c-951c010af05b,2.0,7.36,[B - ],v59-empty-program-students,s-0c9b5755e058,2022-2023-T2
c-ae8359e8f69f,3.0,7.03,[B - ],v59-empty-program-students,s-0c9b5755e058,2022-2023-T2
c-f0a9af82cb91,3.0,6.65,[C+ - ],v59-empty-program-students,s-0c9b5755e058,2022-2023-T2
c-80bf1bfa4027,3.0,5.26,[D+ - ],v59-empty-program-students,s-0dfbe4b59811,2022-2023-T1
c-899725942f6e,3.0,8.17,[B+ - ],v59-empty-program-students,s-0dfbe4b59811,2022-2023-T1
c-9470244cbd65,2.0,7.52,[B - ],v59-empty-program-students,s-0dfbe4b59811,2022-2023-T1
c-e78959633713,3.0,5.53,[C - ],v59-empty-program-students,s-0dfbe4b59811,2022-2023-T1
c-225e6dbf49ed,3.0,5.77,[C - ],v59-empty-program-students,s-0dfbe4b59811,2022-2023-T2
c-5ab17ead39bf,3.0,6.18,[C - ],v59-empty-program-students,s-0dfbe4b59811,2022-2023-T2
c-8243b2428490,3.0,6.56,[C+ - ],v59-empty-program-students,s-0dfbe4b59811,2022-2023-T2
c-a94fd7da23fb,3.0,6.7,[C+ - ],v59-empty-program-students,s-0dfbe4b59811,2022-2023-T2
c-1e0c6b04c56f,3.0,8.08,[B+ - ],v59-empty-program-students,s-0e11bb928811,2022-2023-T1
c-7fe8610c69f6,3.0,6.59,[C+ - ],v59-empty-program-students,s-0e11bb928811,2022-2023-T1
c-db8373999496,3.0,9.18,[A - ],v59-empty-program-students,s-0e11bb928811,2022-2023-T1
c-ec72b70bfe37,3.0,6.03,[C - ],v59-empty-program-students,s-0e11bb928811,2022-2023-T1
c-0f239c381537,2.0,8.07,[B+ - ],v59-empty-program-students,s-0e11bb928811,2022-2023-T2
c-75d2db644520,3.0,6.78,[C+ - ],v59-empty-program-students,s-0e11bb928811,2022-2023-T2
c-a8269a7619b4,3.0,8.8,[A - ],v59-empty-program-students,s-0e11bb928811,2022-2023-T2
c-d58e6e71a6e6,2.0,7.5,[B - ],v59-empty-program-students,s-0e11bb928811,2022-2023-T2
c-3f6a38563edd,2.0,6.36,[C - ],v59-empty-program-students,s-0e21585956b4,2022-2023-T1
c-960a6dd0873b,3.0,8.18,[B+ - ],v59-empty-program-students,s-0e21585956b4,2022-2023-T1
c-ac2aa58477f1,3.0,6.88,[C+ - ],v59-empty-program-students,s-0e21585956b4,2022-2023-T1
c-c95914710515,3.0,8.5,[A - ],v59-empty-program-students,s-0e21585956b4,2022-2023-T1
c-482529e2d38f,3.0,6.69,[C+ - ],v59-empty-program-students,s-0e21585956b4,2022-2023-T2
c-721a6203589a,3.0,6.23,[C - ],v59-empty-program-students,s-0e21585956b4,2022-2023-T2
c-ad8959e83a4e,3.0,6.83,[C+ - ],v59-empty-program-students,s-0e21585956b4,2022-2023-T2
c-cd1d8111bcfe,3.0,6.33,[C - ],v59-empty-program-students,s-0e21585956b4,2022-2023-T2
c-5bb7ff5a58e6,3.0,8.49,[B+ - ],v59-empty-program-students,s-0e84a610702a,2022-2023-T1
c-87b317fc1333,2.0,6.75,[C+ - ],v59-empty-program-students,s-0e84a610702a,2022-2023-T1
c-89fef940529c,3.0,5.88,[C - ],v59-empty-program-students,s-0e84a610702a,2022-2023-T1
c-f23fc04d0462,3.0,6.9,[C+ - ],v59-empty-program-students,s-0e84a610702a,2022-2023-T1
c-00a0f339539b,3.0,6.01,[C - ],v59-empty-program-students,s-0e84a610702a,2022-2023-T2
c-5bbc0ed248c6,3.0,8.25,[B+ - ],v59-empty-program-students,s-0e84a610702a,2022-2023-T2
c-71b3eb1245f3,3.0,6.09,[C - ],v59-empty-program-students,s-0e84a610702a,2022-2023-T2
c-be6c29c86522,2.0,4.95,Không đạt,v59-empty-program-students,s-0e84a610702a,2022-2023-T2
c-2db35e320e92,3.0,7.61,[B - ],v59-empty-program-students,s-0eb022f81b69,2022-2023-T1
c-4db694da2a98,2.0,6.52,[C+ - ],v59-empty-program-students,s-0eb022f81b69,2022-2023-T1
c-95ae84124a4d,2.0,8.33,[B+ - ],v59-empty-program-students,s-0eb022f81b69,2022-2023-T1
c-fd93f44949ab,3.0,8.49,[B+ - ],v59-empty-program-students,s-0eb022f81b69,2022-2023-T1
c-0fee06bcc4de,2.0,9.4,[A - ],v59-empty-program-students,s-0eb022f81b69,2022-2023-T2
c-252ee4897a94,2.0,8.1,[B+ - ],v59-empty-program-students,s-0eb022f81b69,2022-2023-T2
c-51558b18efbf,3.0,9.25,[A - ],v59-empty-program-students,s-0eb022f81b69,2022-2023-T2
c-e4a2a5c0e698,2.0,9.4,[A - ],v59-empty-program-students,s-0eb022f81b69,2022-2023-T2
c-559bcd11f040,3.0,6.24,[C - ],v59-empty-program-students,s-0f38348ddf68,2022-2023-T1
c-99cf21ad454d,3.0,5.6,[C - ],v59-empty-program-students,s-0f38348ddf68,2022-2023-T1
c-d99969f41ec3,3.0,7.23,[B - ],v59-empty-program-students,s-0f38348ddf68,2022-2023-T1
c-ef88be03e9c3,3.0,7.32,[B - ],v59-empty-program-students,s-0f38348ddf68,2022-2023-T1
c-790f2eb68c19,3.0,6.55,[C+ - ],v59-empty-program-students,s-0f38348ddf68,2022-2023-T2
c-ad313b416f9c,3.0,5.85,[C - ],v59-empty-program-students,s-0f38348ddf68,2022-2023-T2
c-c2500bf72e10,2.0,6.55,[C+ - ],v59-empty-program-students,s-0f38348ddf68,2022-2023-T2
c-f182e0f05b71,3.0,6.46,[C - ],v59-empty-program-students,s-0f38348ddf68,2022-2023-T2
c-2e79e092710c,2.0,7.67,[B - ],v59-empty-program-students,s-108b441e3850,2022-2023-T1
c-6a7846525971,3.0,6.33,[C - ],v59-empty-program-students,s-108b441e3850,2022-2023-T1
c-c043df0aa883,3.0,9.4,[A - ],v59-empty-program-students,s-108b441e3850,2022-2023-T1
c-ddf3184b5ad4,3.0,7.3,[B - ],v59-empty-program-students,s-108b441e3850,2022-2023-T1
c-02b0cb2d1ae8,3.0,8.38,[B+ - ],v59-empty-program-students,s-108b441e3850,2022-2023-T2
c-0de80d71bc21,3.0,7.72,[B - ],v59-empty-program-students,s-108b441e3850,2022-2023-T2
c-736808c82db0,3.0,7.37,[B - ],v59-empty-program-students,s-108b441e3850,2022-2023-T2
c-99edbf38ec53,3.0,6.55,[C+ - ],v59-empty-program-students,s-108b441e3850,2022-2023-T2
c-1cc28ac62967,2.0,5.69,[C - ],v59-empty-program-students,s-10b60a13227d,2022-2023-T1
c-28c4811223e9,3.0,7.24,[B - ],v59-empty-program-students,s-10b60a13227d,2022-2023-T1
c-6e07ca91e148,3.0,6.76,[C+ - ],v59-empty-program-students,s-10b60a13227d,2022-2023-T1
c-7c702958cce4,3.0,5.49,[D+ - ],v59-empty-program-students,s-10b60a13227d,2022-2023-T1
c-1408bec65d75,3.0,6.55,[C+ - ],v59-empty-program-students,s-10b60a13227d,2022-2023-T2
c-1daa0b753177,3.0,6.53,[C+ - ],v59-empty-program-students,s-10b60a13227d,2022-2023-T2
c-6b45ce78dcd7,2.0,8.68,[A - ],v59-empty-program-students,s-10b60a13227d,2022-2023-T2
c-861d8aa33126,3.0,6.93,[C+ - ],v59-empty-program-students,s-10b60a13227d,2022-2023-T2
c-2f315f22a15b,3.0,6.13,[C - ],v59-empty-program-students,s-10d53822204b,2022-2023-T1
c-7510d40344b3,2.0,7.34,[B - ],v59-empty-program-students,s-10d53822204b,2022-2023-T1
c-867dcb7e0cfe,3.0,8.19,[B+ - ],v59-empty-program-students,s-10d53822204b,2022-2023-T1
c-a1225b9164ec,2.0,6.14,[C - ],v59-empty-program-students,s-10d53822204b,2022-2023-T1
c-6b645bae65c1,3.0,7.6,[B - ],v59-empty-program-students,s-10d53822204b,2022-2023-T2
c-893c720c74fe,3.0,6.88,[C+ - ],v59-empty-program-students,s-10d53822204b,2022-2023-T2
c-a766b88d7b73,3.0,7.5,[B - ],v59-empty-program-students,s-10d53822204b,2022-2023-T2
c-f631ad849893,3.0,7.06,[B - ],v59-empty-program-students,s-10d53822204b,2022-2023-T2
c-376eb33bc9d6,3.0,6.95,[C+ - ],v59-empty-program-students,s-114a09f3b294,2022-2023-T1
c-59fa8c6ee0cd,3.0,6.46,[C - ],v59-empty-program-students,s-114a09f3b294,2022-2023-T1
c-e254247cd250,3.0,6.97,[C+ - ],v59-empty-program-students,s-114a09f3b294,2022-2023-T1
c-f1cdaa03075c,3.0,8.11,[B+ - ],v59-empty-program-students,s-114a09f3b294,2022-2023-T1
c-15e134fbcf8f,3.0,6.16,[C - ],v59-empty-program-students,s-114a09f3b294,2022-2023-T2
c-8db7675b20cf,3.0,6.59,[C+ - ],v59-empty-program-students,s-114a09f3b294,2022-2023-T2
c-cffca7eb1500,3.0,5.71,[C - ],v59-empty-program-students,s-114a09f3b294,2022-2023-T2
c-f90bfaa770f1,2.0,6.74,[C+ - ],v59-empty-program-students,s-114a09f3b294,2022-2023-T2
c-023f777c6566,3.0,5.08,[D+ - ],v59-empty-program-students,s-11717e79940d,2022-2023-T1
c-57e8116091b8,3.0,4.73,Không đạt,v59-empty-program-students,s-11717e79940d,2022-2023-T1
c-a7444ab4fc02,3.0,5.46,[D+ - ],v59-empty-program-students,s-11717e79940d,2022-2023-T1
c-f002120fbb29,3.0,4.95,Không đạt,v59-empty-program-students,s-11717e79940d,2022-2023-T1
c-0f20abfdd989,2.0,3.95,Không đạt,v59-empty-program-students,s-11717e79940d,2022-2023-T2
c-aa6825f3008c,3.0,5.6,[C - ],v59-empty-program-students,s-11717e79940d,2022-2023-T2
c-bbd43345b358,3.0,4.33,Không đạt,v59-empty-program-students,s-11717e79940d,2022-2023-T2
c-e06a4b6c6a55,3.0,4.7,Không đạt,v59-empty-program-students,s-11717e79940d,2022-2023-T2
c-26126cb15901,3.0,7.67,[B - ],v59-empty-program-students,s-128750ad08c5,2022-2023-T1
c-89b91084b5e0,3.0,5.45,[D+ - ],v59-empty-program-students,s-128750ad08c5,2022-2023-T1
c-98702408dbaa,3.0,7.44,[B - ],v59-empty-program-students,s-128750ad08c5,2022-2023-T1
c-cb04ab06bcb2,2.0,7.57,[B - ],v59-empty-program-students,s-128750ad08c5,2022-2023-T1
c-0e7249e39424,3.0,7.04,[B - ],v59-empty-program-students,s-128750ad08c5,2022-2023-T2
c-0fb35577fab0,3.0,7.53,[B - ],v59-empty-program-students,s-128750ad08c5,2022-2023-T2
c-9f399834b8af,3.0,7.32,[B - ],v59-empty-program-students,s-128750ad08c5,2022-2023-T2
c-e0ff3f491b1b,3.0,6.44,[C - ],v59-empty-program-students,s-128750ad08c5,2022-2023-T2
c-4e4e61c3113c,2.0,3.17,Không đạt,v59-empty-program-students,s-142e5e22eac2,2022-2023-T1
c-4e9bcb3a63fc,2.0,3.44,Không đạt,v59-empty-program-students,s-142e5e22eac2,2022-2023-T1
c-ecc0461b6f08,2.0,4.08,Không đạt,v59-empty-program-students,s-142e5e22eac2,2022-2023-T1
c-ed6270f5b55b,3.0,3.17,Không đạt,v59-empty-program-students,s-142e5e22eac2,2022-2023-T1
c-6853778ccaa7,3.0,3.65,Không đạt,v59-empty-program-students,s-142e5e22eac2,2022-2023-T2
c-726132476530,3.0,3.14,Không đạt,v59-empty-program-students,s-142e5e22eac2,2022-2023-T2
c-b76dd5b4c9f4,3.0,3.07,Không đạt,v59-empty-program-students,s-142e5e22eac2,2022-2023-T2
c-d71a6c74c6d9,3.0,3.72,Không đạt,v59-empty-program-students,s-142e5e22eac2,2022-2023-T2
c-4065e9b25e0b,3.0,6.02,[C - ],v59-empty-program-students,s-145605a1afaf,2022-2023-T1
c-7932a59c85a6,2.0,8.23,[B+ - ],v59-empty-program-students,s-145605a1afaf,2022-2023-T1
c-d74db14295ed,3.0,7.01,[B - ],v59-empty-program-students,s-145605a1afaf,2022-2023-T1
c-ff466fb07e09,2.0,5.13,[D+ - ],v59-empty-program-students,s-145605a1afaf,2022-2023-T1
c-33472554b50f,3.0,5.51,[C - ],v59-empty-program-students,s-145605a1afaf,2022-2023-T2
c-5b0ba703d67d,3.0,4.77,Không đạt,v59-empty-program-students,s-145605a1afaf,2022-2023-T2
c-833b426e7d5b,3.0,8.01,[B+ - ],v59-empty-program-students,s-145605a1afaf,2022-2023-T2
c-b2b03cf43083,3.0,5.28,[D+ - ],v59-empty-program-students,s-145605a1afaf,2022-2023-T2
c-0b5254d794f2,3.0,6.13,[C - ],v59-empty-program-students,s-1498dbaec2fc,2022-2023-T1
c-935bce7e098a,3.0,6.66,[C+ - ],v59-empty-program-students,s-1498dbaec2fc,2022-2023-T1
c-e61c78e83972,3.0,7.78,[B - ],v59-empty-program-students,s-1498dbaec2fc,2022-2023-T1
c-f20cf0861c5e,3.0,5.44,[D+ - ],v59-empty-program-students,s-1498dbaec2fc,2022-2023-T1
c-10eabbe10ca2,3.0,4.16,Không đạt,v59-empty-program-students,s-1498dbaec2fc,2022-2023-T2
c-9b9631722577,3.0,3.76,Không đạt,v59-empty-program-students,s-1498dbaec2fc,2022-2023-T2
c-9fa273d61605,3.0,5.23,[D+ - ],v59-empty-program-students,s-1498dbaec2fc,2022-2023-T2
c-a3b4f8856216,3.0,5.27,[D+ - ],v59-empty-program-students,s-1498dbaec2fc,2022-2023-T2
c-0995c3d26528,2.0,5.03,[D+ - ],v59-empty-program-students,s-1572e1883e1a,2022-2023-T1
c-27afd74164d4,3.0,6.34,[C - ],v59-empty-program-students,s-1572e1883e1a,2022-2023-T1
c-894f9c52bb46,2.0,6.92,[C+ - ],v59-empty-program-students,s-1572e1883e1a,2022-2023-T1
c-e50cf9526e7f,3.0,7.07,[B - ],v59-empty-program-students,s-1572e1883e1a,2022-2023-T1
c-761196afe037,3.0,4.92,Không đạt,v59-empty-program-students,s-1572e1883e1a,2022-2023-T2
c-c6e1294e33e5,3.0,6.87,[C+ - ],v59-empty-program-students,s-1572e1883e1a,2022-2023-T2
c-cbbceea658be,3.0,5.74,[C - ],v59-empty-program-students,s-1572e1883e1a,2022-2023-T2
c-f40bc84a95f2,2.0,6.25,[C - ],v59-empty-program-students,s-1572e1883e1a,2022-2023-T2
c-472c36322c7c,3.0,6.11,[C - ],v59-empty-program-students,s-15cbc4c6ef73,2022-2023-T1
c-6920c4b2ffa6,2.0,6.82,[C+ - ],v59-empty-program-students,s-15cbc4c6ef73,2022-2023-T1
c-ae28d81deb46,2.0,7.11,[B - ],v59-empty-program-students,s-15cbc4c6ef73,2022-2023-T1
c-dbfdcb1cd3f2,3.0,8.14,[B+ - ],v59-empty-program-students,s-15cbc4c6ef73,2022-2023-T1
c-931873482e32,3.0,6.23,[C - ],v59-empty-program-students,s-15cbc4c6ef73,2022-2023-T2
c-a4ead846e853,3.0,5.91,[C - ],v59-empty-program-students,s-15cbc4c6ef73,2022-2023-T2
c-b22ef8102fe2,3.0,6.66,[C+ - ],v59-empty-program-students,s-15cbc4c6ef73,2022-2023-T2
c-f6517512cac1,3.0,6.08,[C - ],v59-empty-program-students,s-15cbc4c6ef73,2022-2023-T2
c-9bd7ea243fea,3.0,7.36,[B - ],v59-empty-program-students,s-15e762714f16,2022-2023-T1
c-c031fdc55f2b,2.0,7.18,[B - ],v59-empty-program-students,s-15e762714f16,2022-2023-T1
c-d6a38e9a6e2b,3.0,6.31,[C - ],v59-empty-program-students,s-15e762714f16,2022-2023-T1
c-efb290be7f84,2.0,5.81,[C - ],v59-empty-program-students,s-15e762714f16,2022-2023-T1
c-5e5a3b787a56,3.0,6.76,[C+ - ],v59-empty-program-students,s-15e762714f16,2022-2023-T2
c-61c3beed845b,3.0,6.34,[C - ],v59-empty-program-students,s-15e762714f16,2022-2023-T2
c-bc4a029b7181,2.0,6.06,[C - ],v59-empty-program-students,s-15e762714f16,2022-2023-T2
c-e7423fb28227,3.0,5.62,[C - ],v59-empty-program-students,s-15e762714f16,2022-2023-T2
c-12d7220bc9d8,3.0,7.46,[B - ],v59-empty-program-students,s-160e3fcded77,2022-2023-T1
c-b1f716673f63,3.0,6.48,[C - ],v59-empty-program-students,s-160e3fcded77,2022-2023-T1
c-c41ece300543,3.0,7.62,[B - ],v59-empty-program-students,s-160e3fcded77,2022-2023-T1
c-c7ca77954197,2.0,9.4,[A - ],v59-empty-program-students,s-160e3fcded77,2022-2023-T1
c-3d783a004ef8,2.0,7.91,[B - ],v59-empty-program-students,s-160e3fcded77,2022-2023-T2
c-92659d2ff154,2.0,7.11,[B - ],v59-empty-program-students,s-160e3fcded77,2022-2023-T2
c-d9a845baa0b6,3.0,7.63,[B - ],v59-empty-program-students,s-160e3fcded77,2022-2023-T2
c-dc698adf941b,2.0,8.47,[B+ - ],v59-empty-program-students,s-160e3fcded77,2022-2023-T2
c-545b171cd811,3.0,7.52,[B - ],v59-empty-program-students,s-16341d39162d,2022-2023-T1
c-59a7adeaadba,3.0,7.05,[B - ],v59-empty-program-students,s-16341d39162d,2022-2023-T1
c-824179e85203,3.0,8.39,[B+ - ],v59-empty-program-students,s-16341d39162d,2022-2023-T1
c-e00ab2714185,3.0,6.0,[C - ],v59-empty-program-students,s-16341d39162d,2022-2023-T1
c-957a3c1f49c3,3.0,8.01,[B+ - ],v59-empty-program-students,s-16341d39162d,2022-2023-T2
c-d3c40a180412,3.0,5.5,[D+ - ],v59-empty-program-students,s-16341d39162d,2022-2023-T2
c-dd760c65e2b6,3.0,6.69,[C+ - ],v59-empty-program-students,s-16341d39162d,2022-2023-T2
c-f61413b7f8db,2.0,8.09,[B+ - ],v59-empty-program-students,s-16341d39162d,2022-2023-T2
c-301d4701ccbe,3.0,6.24,[C - ],v59-empty-program-students,s-1676f426ec6d,2022-2023-T1
c-85fe46c399ab,2.0,8.1,[B+ - ],v59-empty-program-students,s-1676f426ec6d,2022-2023-T1
c-8b93c8de194b,3.0,5.9,[C - ],v59-empty-program-students,s-1676f426ec6d,2022-2023-T1
c-91f0a9496b12,2.0,6.89,[C+ - ],v59-empty-program-students,s-1676f426ec6d,2022-2023-T1
c-22b8458d9806,2.0,6.83,[C+ - ],v59-empty-program-students,s-1676f426ec6d,2022-2023-T2
c-3846ecbdf445,3.0,6.97,[C+ - ],v59-empty-program-students,s-1676f426ec6d,2022-2023-T2
c-dc80bdd8010c,3.0,6.68,[C+ - ],v59-empty-program-students,s-1676f426ec6d,2022-2023-T2
c-fe468a7240b5,2.0,7.32,[B - ],v59-empty-program-students,s-1676f426ec6d,2022-2023-T2
c-45e33a25694b,3.0,8.49,[B+ - ],v59-empty-program-students,s-170b292186dd,2022-2023-T1
c-5d4ed3b09fb5,3.0,7.08,[B - ],v59-empty-program-students,s-170b292186dd,2022-2023-T1
c-816a94a0d7fd,3.0,6.13,[C - ],v59-empty-program-students,s-170b292186dd,2022-2023-T1
c-9ea77eef4f47,2.0,6.87,[C+ - ],v59-empty-program-students,s-170b292186dd,2022-2023-T1
c-1c84f13245ff,3.0,7.88,[B - ],v59-empty-program-students,s-170b292186dd,2022-2023-T2
c-45773dee6729,3.0,7.47,[B - ],v59-empty-program-students,s-170b292186dd,2022-2023-T2
c-788ee5dea70c,2.0,7.78,[B - ],v59-empty-program-students,s-170b292186dd,2022-2023-T2
c-813a6669cd0d,3.0,7.51,[B - ],v59-empty-program-students,s-170b292186dd,2022-2023-T2
c-5098a5dfc6d8,3.0,3.94,Không đạt,v59-empty-program-students,s-1929a86dd4c4,2022-2023-T1
c-68144d745014,3.0,4.52,Không đạt,v59-empty-program-students,s-1929a86dd4c4,2022-2023-T1
c-90a0c269dd31,3.0,3.95,Không đạt,v59-empty-program-students,s-1929a86dd4c4,2022-2023-T1
c-cdde05786f00,3.0,4.53,Không đạt,v59-empty-program-students,s-1929a86dd4c4,2022-2023-T1
c-a0dadebfab95,3.0,3.38,Không đạt,v59-empty-program-students,s-1929a86dd4c4,2022-2023-T2
c-a380cf74670f,2.0,5.25,[D+ - ],v59-empty-program-students,s-1929a86dd4c4,2022-2023-T2
c-cf4ab23bddf6,3.0,4.91,Không đạt,v59-empty-program-students,s-1929a86dd4c4,2022-2023-T2
c-dab28b921b63,2.0,2.89,Không đạt,v59-empty-program-students,s-1929a86dd4c4,2022-2023-T2
c-2e4ce823f013,3.0,4.98,Không đạt,v59-empty-program-students,s-19f1efe6375e,2022-2023-T1
c-678bc79adc54,2.0,7.3,[B - ],v59-empty-program-students,s-19f1efe6375e,2022-2023-T1
c-bdad76a2893a,3.0,7.42,[B - ],v59-empty-program-students,s-19f1efe6375e,2022-2023-T1
c-fc99911ee036,3.0,7.23,[B - ],v59-empty-program-students,s-19f1efe6375e,2022-2023-T1
c-40621bca2485,3.0,7.72,[B - ],v59-empty-program-students,s-19f1efe6375e,2022-2023-T2
c-b3d897f451fb,3.0,6.97,[C+ - ],v59-empty-program-students,s-19f1efe6375e,2022-2023-T2
c-b454ce152014,3.0,6.75,[C+ - ],v59-empty-program-students,s-19f1efe6375e,2022-2023-T2
c-fec843fbe63e,2.0,9.4,[A - ],v59-empty-program-students,s-19f1efe6375e,2022-2023-T2
c-5877efb032fc,3.0,5.25,[D+ - ],v59-empty-program-students,s-1a5b30c7759b,2022-2023-T1
c-9df3a1e22758,3.0,5.28,[D+ - ],v59-empty-program-students,s-1a5b30c7759b,2022-2023-T1
c-a1d1ca97a9ec,3.0,6.57,[C+ - ],v59-empty-program-students,s-1a5b30c7759b,2022-2023-T1
c-cb09902275f6,3.0,5.89,[C - ],v59-empty-program-students,s-1a5b30c7759b,2022-2023-T1
c-517985d1cfda,2.0,6.05,[C - ],v59-empty-program-students,s-1a5b30c7759b,2022-2023-T2
c-c4c003ef2b41,3.0,4.74,Không đạt,v59-empty-program-students,s-1a5b30c7759b,2022-2023-T2
c-db20a177b2b6,3.0,5.85,[C - ],v59-empty-program-students,s-1a5b30c7759b,2022-2023-T2
c-fec54235f65b,2.0,6.94,[C+ - ],v59-empty-program-students,s-1a5b30c7759b,2022-2023-T2
